,model,num_rna_chains,num_prot_chains,tm,oligo_gdtts,bb_lddt,ics,ips,ilddt,rmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
639,CASP16.M1271TS147_1,1,16,0.474,0.272,0.57,0.308,0.641,0.274,57.058,0.7328,0.47068,0.29916,0.25383,0.2562,0.44585,0.4097533333333333,0.31862666666666667,0.50088,0.008895001319818671,30315.5,8405063.4,14474145.11,-2.727447438615779,563.513,302.18177
640,CASP16.M1271TS147_2,1,16,0.518,0.285,0.579,0.321,0.667,0.289,57.748,0.73393,0.47491,0.30013,0.2686,0.27623,0.45872,0.4187533333333333,0.33451666666666663,0.5029899999999999,0.005212530495083582,31289.2,6274499.65,10770394.7,-2.962698323601742,521.367,225.32614
641,CASP16.M1271TS147_3,1,16,0.48,0.282,0.576,0.325,0.648,0.284,53.896,0.73107,0.47193,0.29925,0.25448,0.25749,0.44923,0.410575,0.3204,0.50075,0.013925128650238209,30803.9,12063379.18,21434936.84,-2.5246537463856717,482.278,465.56041999999997
642,CASP16.M1271TS147_4,1,16,0.496,0.279,0.577,0.287,0.656,0.272,55.394,0.7339,0.47826,0.30389,0.27468,0.2851,0.46044,0.4227116666666667,0.3400733333333334,0.50535,0.009121008281763023,32147.3,7558918.48,12709489.2,-2.064849770784316,517.072,255.19106000000002
643,CASP16.M1271TS147_5,1,16,0.484,0.272,0.572,0.312,0.679,0.281,55.149,0.73247,0.47184,0.29975,0.26237,0.26637,0.45223,0.41417166666666666,0.32699,0.5013533333333333,0.005755764861326589,31917.6,9545343.72,15901863.88,-3.732849518712571,481.48,315.1364
644,CASP16.M1271TS167_1,1,16,0.453,0.277,0.577,0.293,0.615,0.276,76.562,0.94916,0.91684,0.8881,0.48149,0.58078,0.6112,0.7379283333333333,0.5578233333333333,0.9180333333333334,0.008537962434682012,34987.2,9667486.37,16562823.67,-2.544340135216533,757.486,343.8073
645,CASP16.M1271TS167_2,1,16,0.431,0.283,0.578,0.306,0.59,0.302,61.632,0.94842,0.91503,0.88589,0.47801,0.57887,0.61086,0.7361800000000001,0.5559133333333334,0.9164466666666667,0.00531777471586064,35369.4,10319062.81,17275718.66,-2.881382148128483,627.023,346.4072
646,CASP16.M1271TS167_3,1,16,0.441,0.288,0.557,0.278,0.573,0.267,64.06,0.94995,0.9166,0.88771,0.46051,0.55128,0.59307,0.7265199999999999,0.5349533333333333,0.9180866666666666,0.004716186927251759,33902.9,7260878.79,12620569.51,-1.2018994613795715,491.419,237.38270000000003
647,CASP16.M1271TS167_4,1,16,0.446,0.289,0.498,0.221,0.601,0.234,49.852,0.95221,0.91329,0.88342,0.46499,0.53083,0.59378,0.7230866666666667,0.5298666666666667,0.9163066666666667,0.0058461541068989,39056.8,9828028.17,17551898.95,-3.589831610579554,762.068,338.7274
648,CASP16.M1271TS167_5,1,16,0.447,0.284,0.507,0.22,0.587,0.247,59.527,0.94937,0.91277,0.88116,0.44874,0.51507,0.58973,0.71614,0.5178466666666667,0.9144333333333333,0.010716277170177391,36066.2,10886751.14,17149455.94,-1.2560188075340208,815.796,373.59559
649,CASP16.M1271TS189_1,1,16,0.338,0.148,0.253,0.073,0.452,0.066,54.813,0.91858,0.8566,0.80275,0.37252,0.40354,0.54406,0.649675,0.44004,0.8593099999999999,0.023410515814787106,40031.9,16242227.95,31465306.6,-2.09989561045474,-1459.776,833.9856000000002
650,CASP16.M1271TS189_2,1,16,0.186,0.087,0.487,0.132,0.438,0.104,76.104,0.9502,0.92037,0.89282,0.4904,0.58404,0.62833,0.74436,0.5675899999999999,0.9211300000000001,0.016739308638817396,29770.6,13683172.93,22697489.12,-2.576245923325138,854.174,463.15283999999997
651,CASP16.M1271TS189_3,1,16,0.182,0.137,0.421,0.089,0.445,0.062,68.118,0.91706,0.84013,0.77685,0.40679,0.46385,0.56761,0.6620483333333333,0.47941666666666666,0.84468,0.010140248051369637,31393.8,8515309.2,15077379.63,-2.4974097150351042,484.424,329.12242
652,CASP16.M1271TS189_4,1,16,0.247,0.137,0.397,0.051,0.442,0.042,67.294,0.86505,0.74074,0.62909,0.39554,0.41711,0.55153,0.5998433333333333,0.45472666666666667,0.74496,0.00732278398275368,33170.1,10946776.29,17573191.51,-3.5331874310238782,778.355,368.92659999999995
653,CASP16.M1271TS189_5,1,16,0.229,0.137,0.421,0.066,0.433,0.053,75.123,0.93493,0.88081,0.83503,0.43162,0.49609,0.57916,0.69294,0.50229,0.88359,0.025032408609946044,28988.2,14327810.06,24931120.16,-2.674368751577622,674.977,543.1390700000001
654,CASP16.M1271TS208_1,1,10,0.452,0.302,0.478,0.305,0.484,0.25,26.402,0.95312,0.92352,0.90031,0.48564,0.59269,0.61756,0.7454733333333334,0.5652966666666667,0.9256500000000001,0.012465333807412382,24728.6,8121242.78,14780662.99,-3.3760588759880568,620.607,312.8457
655,CASP16.M1271TS208_2,1,10,0.453,0.29,0.476,0.292,0.468,0.244,26.142,0.95387,0.91996,0.89689,0.49863,0.60485,0.62729,0.7502483333333333,0.5769233333333333,0.9235733333333332,0.009598183056946348,25449.6,10016537.52,16476023.51,-1.5549819859349578,687.698,346.24262
656,CASP16.M1271TS208_3,1,10,0.471,0.297,0.48,0.307,0.487,0.258,26.345,0.95315,0.92257,0.90061,0.50542,0.6264,0.64182,0.7583283333333333,0.5912133333333333,0.9254433333333334,0.005866942956931828,27549.4,5901062.44,9367572.27,-1.2126830057982096,464.088,190.93874
657,CASP16.M1271TS208_4,1,10,0.439,0.291,0.471,0.299,0.487,0.24,48.48,0.94449,0.90707,0.87651,0.46698,0.57007,0.61143,0.729425,0.5494933333333333,0.9093566666666667,0.009882950645612272,23335.8,11578070.35,19710909.72,-2.1534767198122746,904.124,419.61479999999995
658,CASP16.M1271TS208_5,1,10,0.466,0.282,0.45,0.253,0.446,0.195,41.57,0.94737,0.91673,0.89195,0.48164,0.58108,0.61271,0.73858,0.5584766666666666,0.9186833333333334,0.012319227433746886,26619.2,7200171.97,12730011.01,-2.099639503156679,640.28,227.83224
659,CASP16.M1271TS235_1,1,10,0.45,0.281,0.476,0.293,0.49,0.25,26.756,0.95017,0.9158,0.89049,0.47795,0.57474,0.60674,0.7359816666666665,0.5531433333333333,0.9188199999999999,0.011080797348064967,26818.4,11068285.59,18108995.72,-2.244479568959774,696.783,344.64380000000006
660,CASP16.M1271TS235_2,1,10,0.46,0.288,0.477,0.299,0.488,0.253,25.177,0.96132,0.93333,0.91601,0.4999,0.60172,0.62647,0.7564583333333333,0.57603,0.9368866666666666,0.014040672422106137,27849.6,11801220.55,20170839.02,-1.6332516708864555,828.126,430.66604
661,CASP16.M1271TS235_3,1,10,0.464,0.291,0.453,0.246,0.457,0.198,50.186,0.94953,0.91589,0.89113,0.4922,0.59733,0.61958,0.7442766666666667,0.5697033333333333,0.91885,0.005419968664693652,25648.8,7271278.54,12195570.23,-3.674546717234328,484.633,232.59323
662,CASP16.M1271TS235_4,1,10,0.452,0.301,0.478,0.302,0.469,0.253,27.046,0.95432,0.92376,0.90112,0.494,0.60142,0.62712,0.75029,0.57418,0.9264,0.011285617599425132,28118.0,11605472.56,20208380.57,-2.0163013706682382,633.335,417.84002999999996
663,CASP16.M1271TS235_5,1,10,0.46,0.295,0.483,0.314,0.497,0.266,30.096,0.95429,0.92288,0.90262,0.51463,0.62372,0.64014,0.7597133333333335,0.5928300000000001,0.9265966666666667,0.006998150569711185,25317.0,5632754.28,10463610.0,-2.2834792000199053,379.752,246.402
664,CASP16.M1271TS241_1,1,16,0.435,0.287,0.571,0.301,0.556,0.254,58.155,0.96058,0.9358,0.916,0.51945,0.63656,0.64456,0.7688250000000001,0.60019,0.9374600000000001,0.003826587730226927,26911.5,5292097.92,8799839.77,-2.189368771481329,372.861,200.15758000000002
665,CASP16.M1271TS241_2,1,16,0.434,0.294,0.461,0.185,0.563,0.199,65.116,0.93815,0.88656,0.84247,0.42576,0.48307,0.58961,0.69427,0.49948,0.8890600000000001,0.012223391796797144,28838.6,8951709.82,15391158.77,-2.6702487080284967,658.625,331.79317000000003
666,CASP16.M1271TS241_3,1,16,0.445,0.28,0.586,0.341,0.633,0.305,55.652,0.95434,0.92568,0.90209,0.49379,0.59527,0.62529,0.7494099999999999,0.5714499999999999,0.9273699999999999,0.005041444283984124,26733.3,10561276.55,17589932.75,-2.721399158681061,654.85,402.45218
667,CASP16.M1271TS241_4,1,16,0.525,0.291,0.577,0.332,0.599,0.279,51.839,0.95912,0.93334,0.91482,0.50629,0.61663,0.63864,0.7614733333333332,0.5871866666666666,0.9357599999999998,0.004965900495530338,25860.2,6681088.24,10899744.5,-2.377082762013363,457.507,221.19452
668,CASP16.M1271TS241_5,1,16,0.438,0.283,0.531,0.238,0.55,0.218,57.906,0.94641,0.90603,0.87209,0.45658,0.54217,0.59283,0.7193516666666667,0.5305266666666667,0.9081766666666667,0.003244619885872628,25174.8,6641482.3,11518268.06,-5.125879620922342,489.238,220.64180000000002
669,CASP16.M1271TS262_1,1,16,0.455,0.283,0.555,0.241,0.481,0.207,59.686,0.93163,0.88447,0.83752,0.43318,0.52913,0.5834,0.6998883333333333,0.5152366666666667,0.88454,0.03373941844184874,23649.4,15488394.56,24327519.22,-4.673308123271948,1130.585,494.0266
670,CASP16.M1271TS262_2,1,16,0.448,0.267,0.545,0.243,0.469,0.205,58.393,0.93421,0.88855,0.84392,0.44,0.53325,0.58369,0.7039366666666667,0.51898,0.8888933333333333,0.018027345611715984,21696.8,11264378.77,17909417.16,-3.0749728337554574,776.035,361.57210000000003
671,CASP16.M1271TS262_3,1,16,0.446,0.285,0.558,0.28,0.531,0.248,61.968,0.9443,0.9055,0.86939,0.45405,0.56574,0.59599,0.7224950000000001,0.5385933333333334,0.9063966666666667,0.0035592346087245847,28873.6,7346108.93,11552862.11,-1.693270572573699,587.097,265.56394
672,CASP16.M1271TS262_4,1,16,0.455,0.283,0.555,0.241,0.481,0.207,59.686,0.93163,0.88447,0.83752,0.43318,0.52913,0.5834,0.6998883333333333,0.5152366666666667,0.88454,0.03373941844184874,23649.4,15488394.56,24327519.22,-4.673308123271948,1115.762,494.0266
673,CASP16.M1271TS262_5,1,16,0.446,0.285,0.558,0.28,0.531,0.248,61.968,0.9443,0.9055,0.86939,0.45405,0.56574,0.59599,0.7224950000000001,0.5385933333333334,0.9063966666666667,0.0035592346087245847,28873.6,7346108.93,11552862.11,-1.693270572573699,665.312,265.56394
674,CASP16.M1271TS272_1,1,16,0.418,0.287,0.247,0.08,0.524,0.064,62.152,0.88607,0.78745,0.71251,0.37747,0.41092,0.52758,0.617,0.4386566666666667,0.7953433333333333,0.01529327014782474,46969.4,19089649.86,42006773.89,-1.8100153455321777,-7104.234,1293.3111000000004
675,CASP16.M1271TS272_2,1,16,0.419,0.279,0.239,0.082,0.488,0.056,61.606,0.93092,0.87239,0.82366,0.38275,0.41835,0.52591,0.6589966666666667,0.44233666666666666,0.8756566666666666,0.014117025126321181,47821.8,23290601.92,62770703.47,-2.9503700774228827,-9999.0,2010.6488000000002
676,CASP16.M1271TS272_3,1,16,0.418,0.288,0.221,0.072,0.488,0.044,61.704,0.91295,0.83612,0.77236,0.37361,0.41387,0.53041,0.6398866666666667,0.43929666666666667,0.8404766666666666,0.008918705124335177,48659.7,13777033.15,30169613.04,-2.307481445753355,-2806.483,916.0921700000001
677,CASP16.M1271TS272_4,1,16,0.429,0.293,0.492,0.145,0.502,0.146,70.498,0.91078,0.84521,0.77732,0.3986,0.4496,0.54734,0.6548083333333333,0.46518,0.8444366666666667,0.0010135863406257085,30647.1,1929880.76,4345204.74,-1.8907071521146874,115.36,115.3219
678,CASP16.M1271TS272_5,1,16,0.353,0.299,0.453,0.116,0.508,0.138,80.169,0.91534,0.8484,0.78186,0.40399,0.45483,0.55406,0.6597466666666667,0.47096000000000005,0.8485333333333335,0.012072023433763863,35966.9,5272085.3,12239825.63,-1.8292012570662763,125.552,375.16675
679,CASP16.M1271TS286_1,1,16,0.451,0.267,0.53,0.279,0.525,0.242,63.896,0.94761,0.9181,0.88927,0.49463,0.60354,0.63083,0.74733,0.5763333333333334,0.9183266666666666,0.007178538350761321,18286.0,8478562.27,13074898.23,-2.967851322344377,569.197,266.62304
680,CASP16.M1271TS286_2,1,16,0.274,0.139,0.494,0.234,0.477,0.176,58.115,0.94899,0.91556,0.88755,0.48999,0.59363,0.61664,0.7420599999999999,0.5667533333333333,0.9173666666666667,0.010583680819505094,18249.2,5877051.28,9582420.99,-2.102775259544533,529.677,183.67307000000002
681,CASP16.M1271TS286_3,1,16,0.249,0.164,0.491,0.222,0.418,0.159,62.14,0.94861,0.91136,0.87985,0.46481,0.57269,0.60776,0.7308466666666666,0.54842,0.9132733333333333,0.00544883872652328,15932.9,4797930.22,8931712.96,-3.640946534024358,389.586,138.77183
682,CASP16.M1271TS286_4,1,16,0.274,0.131,0.49,0.218,0.47,0.166,57.652,0.94216,0.90373,0.86641,0.46774,0.57745,0.61358,0.7285116666666667,0.5529233333333333,0.9041,0.008916303505880564,18358.5,5303818.18,8421033.5,-3.3298791386097206,450.081,150.2097
683,CASP16.M1271TS286_5,1,16,0.249,0.164,0.491,0.222,0.418,0.159,62.14,0.94861,0.91136,0.87985,0.46481,0.57269,0.60776,0.7308466666666666,0.54842,0.9132733333333333,0.00544883872652328,15932.9,4797930.22,8931712.96,-3.640946534024358,344.902,138.77183
684,CASP16.M1271TS294_1,1,16,0.398,0.246,0.504,0.232,0.531,0.206,69.642,0.93205,0.89073,0.84696,0.4545,0.54592,0.59166,0.7103033333333333,0.5306933333333332,0.8899133333333333,0.004295797353466006,28978.4,2429373.42,4599073.1,-3.414808625982165,180.83,134.12531
685,CASP16.M1271TS294_2,1,16,0.41,0.26,0.459,0.184,0.578,0.208,64.336,0.9499,0.91753,0.89009,0.47728,0.57136,0.60998,0.7360233333333333,0.5528733333333333,0.9191733333333333,0.0041136704433716665,35690.5,3203899.11,5890052.67,-1.725087032174032,200.084,123.22108
686,CASP16.M1271TS294_3,1,16,0.439,0.225,0.471,0.246,0.482,0.219,65.232,0.95178,0.92085,0.89359,0.47157,0.5617,0.59943,0.7331533333333333,0.5442333333333333,0.9220733333333334,0.011502501262752204,31656.4,8441737.54,14241072.59,-3.45034931577856,381.833,312.85356
687,CASP16.M1271TS294_4,1,16,0.418,0.254,0.502,0.212,0.53,0.211,72.188,0.94071,0.90226,0.86721,0.46885,0.56529,0.60154,0.72431,0.5452266666666666,0.9033933333333334,0.006535477063010532,34469.4,5169261.8,8328455.93,-3.4709018824732563,303.865,182.23098000000002
688,CASP16.M1271TS294_5,1,16,0.407,0.248,0.473,0.192,0.573,0.198,62.901,0.93875,0.89794,0.86132,0.44095,0.51217,0.5765,0.7046049999999999,0.5098733333333333,0.8993366666666667,0.010360198992825897,31882.9,5598264.2,14757442.35,-3.062919384256121,-2395.608,467.22366000000005
689,CASP16.M1271TS304_1,1,16,0.389,0.279,0.536,0.295,0.47,0.222,61.245,0.95603,0.92109,0.89677,0.51786,0.61503,0.64489,0.7586116666666667,0.5925933333333333,0.9246300000000001,0.012178993365589065,15209.4,8536441.22,14546158.44,-4.077424720873738,463.89,318.52442
690,CASP16.M1271TS304_2,1,16,0.457,0.256,0.544,0.251,0.529,0.213,57.046,0.95384,0.92183,0.8954,0.48747,0.59648,0.62267,0.7462816666666667,0.5688733333333333,0.92369,0.005517979822331873,23601.0,7099631.06,11860729.26,-1.389783734599343,508.839,262.33691999999996
691,CASP16.M1271TS304_3,1,16,0.438,0.283,0.531,0.238,0.55,0.218,57.906,0.94641,0.90603,0.87209,0.45658,0.54217,0.59283,0.7193516666666667,0.5305266666666667,0.9081766666666667,0.003244619885872628,25174.8,6641482.3,11518268.06,-5.125879620922342,438.33,220.64180000000002
692,CASP16.M1271TS304_4,1,16,0.373,0.269,0.515,0.203,0.441,0.163,64.133,0.95584,0.92103,0.8964,0.51507,0.61106,0.63881,0.7563683333333333,0.5883133333333334,0.9244233333333334,0.01147392995866638,16343.6,9067842.34,14460090.7,-2.0488581006953925,517.415,309.43883
693,CASP16.M1271TS304_5,1,16,0.441,0.26,0.509,0.214,0.555,0.207,57.969,0.95312,0.91603,0.88799,0.47468,0.56041,0.61513,0.7345599999999999,0.5500733333333333,0.9190466666666666,0.010663830157561956,26896.2,8202299.64,14867810.41,-3.45957164736769,499.397,304.91975
694,CASP16.M1271TS338_1,1,16,0.326,0.19,0.546,0.266,0.521,0.226,64.713,0.94136,0.89828,0.85922,0.47734,0.58183,0.62322,0.7302083333333333,0.5607966666666666,0.89962,0.024295673667269965,29021.5,11432128.32,19946740.23,-2.6889612692427702,619.455,458.01614000000006
695,CASP16.M1271TS338_2,1,16,0.326,0.19,0.547,0.265,0.524,0.226,64.711,0.94172,0.89862,0.86024,0.47337,0.57481,0.61632,0.7275133333333333,0.5548333333333334,0.9001933333333333,0.02473601001170697,28962.9,11769398.59,20600658.28,-2.0733071807367742,658.172,443.3024
696,CASP16.M1271TS338_3,1,16,0.332,0.19,0.545,0.266,0.518,0.227,65.357,0.94166,0.89934,0.86055,0.47694,0.57975,0.62129,0.7299216666666667,0.5593266666666666,0.9005166666666667,0.022521287268318476,28979.1,12544395.29,20938031.48,-1.7497517952570878,554.952,436.74334000000005
697,CASP16.M1271TS338_4,1,16,0.329,0.201,0.515,0.243,0.486,0.211,61.849,0.93605,0.88391,0.83934,0.43327,0.50887,0.58492,0.6977266666666666,0.50902,0.8864333333333333,0.01289103856343226,27363.5,12244766.27,21020902.83,-2.910514764230747,216.346,456.95563
698,CASP16.M1271TS338_5,1,16,0.44,0.285,0.528,0.187,0.435,0.158,58.648,0.93393,0.88054,0.82803,0.43936,0.5274,0.57974,0.6981666666666666,0.5155,0.8808333333333334,0.01821805765805955,25274.4,11479764.89,21346132.31,-3.1713586403426772,113.645,429.03826
699,CASP16.M1271TS369_1,1,11,0.44,0.284,0.469,0.23,0.481,0.199,50.809,0.9386,0.89489,0.85227,0.46335,0.55486,0.59495,0.7164866666666666,0.53772,0.8952533333333332,0.01290310005041545,25964.6,10486377.6,17403058.96,-3.2866558566078963,664.3,339.1057
700,CASP16.M1271TS369_2,1,11,0.157,0.089,0.325,0.0,0.07,0.0,84.146,0.70636,0.39379,0.24181,0.13178,0.09674,0.33817,0.3181083333333333,0.18889666666666668,0.44732,0.016766937912507232,14268.5,8195061.38,25774022.02,-2.8953760667307544,17.287,769.71047
701,CASP16.M1271TS369_3,1,11,0.182,0.089,0.274,0.0,0.185,0.0,75.699,0.71118,0.38575,0.23844,0.1361,0.09642,0.33981,0.31795,0.19077666666666668,0.4451233333333333,0.02210854486255784,19617.9,20929416.1,58794398.24,-3.435954119664904,20.411,2033.8863
702,CASP16.M1271TS369_4,1,11,0.442,0.282,0.472,0.243,0.483,0.205,50.163,0.94208,0.90239,0.86547,0.46068,0.55315,0.59706,0.7201383333333333,0.5369633333333333,0.9033133333333333,0.022867940343073167,22841.5,10081818.62,17000636.43,-5.035030391701885,591.618,402.62685
703,CASP16.M1271TS369_5,1,11,0.184,0.09,0.341,0.0,0.098,0.0,67.668,0.70041,0.36987,0.22769,0.10632,0.07683,0.28621,0.294555,0.15645333333333333,0.43265666666666663,0.03913453929133013,7301.34,12033542.52,21332551.47,-3.055586434926637,-1102.786,673.21809
704,CASP16.M1271TS462_1,1,16,0.501,0.276,0.549,0.294,0.652,0.254,62.608,0.73415,0.48137,0.30673,0.26861,0.26875,0.45668,0.41938166666666665,0.3313466666666667,0.5074166666666666,0.01681223973563469,34106.3,10187489.91,18732719.52,-1.3462563481543144,691.522,389.54375000000005
705,CASP16.M1271TS462_2,1,16,0.51,0.278,0.572,0.313,0.669,0.284,55.226,0.7312,0.47312,0.30021,0.26428,0.26487,0.44791,0.41359833333333335,0.3256866666666667,0.50151,0.006773850378744423,34821.3,10013716.85,16739241.89,-3.3885668438704686,443.489,325.72865
706,CASP16.M1271TS462_3,1,16,0.508,0.285,0.576,0.327,0.633,0.286,63.757,0.73507,0.4896,0.31213,0.28064,0.28642,0.46093,0.427465,0.3426633333333333,0.5122666666666666,0.005191179583365425,34556.4,6997821.97,11899617.3,-2.768524646167746,635.945,271.69929
707,CASP16.M1271TS462_4,1,16,0.514,0.289,0.578,0.322,0.667,0.286,57.778,0.73332,0.47167,0.29681,0.26216,0.26726,0.45122,0.41374,0.32688,0.5006,0.01162284555125654,32698.4,6542363.17,11584173.81,-2.9353242943736055,326.477,269.51584
708,CASP16.M1271TS462_5,1,16,0.495,0.286,0.565,0.303,0.648,0.269,57.7,0.73457,0.48118,0.30529,0.27473,0.28576,0.46315,0.42411333333333334,0.3412133333333333,0.5070133333333333,0.004443407409851152,33485.4,9315162.23,15386034.05,-3.008466680083997,497.401,351.08950999999996
709,CASP16.M1271TS481_1,1,16,0.141,0.262,0.454,0.106,0.518,0.122,73.813,0.89643,0.81961,0.74052,0.38281,0.43698,0.53753,0.6356466666666667,0.45244,0.8188533333333333,0.006451635570052331,28382.7,6257482.17,10837210.25,-3.761566276684295,427.906,224.53446000000002
710,CASP16.M1271TS481_2,1,16,0.313,0.276,0.498,0.14,0.458,0.142,83.273,0.90583,0.8504,0.78239,0.39364,0.47439,0.56174,0.6613983333333333,0.47659,0.8462066666666667,0.004442354942235574,22193.8,6713264.94,10745782.36,-5.103665159911496,338.268,239.2211
711,CASP16.M1271TS481_3,1,16,0.407,0.262,0.523,0.169,0.507,0.146,85.547,0.93471,0.89296,0.84879,0.44346,0.54351,0.59524,0.7097783333333334,0.5274033333333333,0.8921533333333334,0.010532932386676174,23272.1,6526562.7,12386516.62,-5.283784865417885,401.255,266.61887
712,CASP16.M1271TS481_4,1,16,0.394,0.26,0.523,0.16,0.494,0.14,88.907,0.93249,0.88814,0.84145,0.44559,0.53798,0.59431,0.7066600000000001,0.52596,0.88736,0.015925399445645846,23848.0,11871240.75,18639739.07,-1.1444220585138802,707.118,414.73325
713,CASP16.M1271TS481_5,1,16,0.393,0.276,0.526,0.165,0.486,0.146,84.254,0.92701,0.88445,0.8371,0.42317,0.51872,0.57004,0.6934149999999999,0.5039766666666666,0.8828533333333333,0.0055134836482561645,21343.8,6779114.05,10745782.36,-5.103665159911497,313.042,239.2211
