,model,num_rna_chains,num_prot_chains,tm,oligo_gdtts,bb_lddt,ics,ips,ilddt,rmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
151,CASP16.M1211TS091_4,1,2,0.437,0.398,0.76,0.011,0.217,0.042,21.663,0.90677,0.77763,0.752,0.26772,0.27036,0.3568,0.5552133333333333,0.2982933333333333,0.8121333333333333,0.019103497171272465,887.12,1710262.81,3168076.5,-0.3596045388866149,226.935,67.4261
152,CASP16.M1211TS091_5,1,2,0.429,0.399,0.759,0.0,0.097,0.007,20.164,0.90276,0.78448,0.76226,0.24427,0.22889,0.36709,0.5482916666666666,0.28008333333333335,0.8165,0.029038654908345056,978.022,3886464.87,6388526.81,-1.2174982933667682,324.438,168.602
153,CASP16.M1211TS110_1,1,2,0.443,0.407,0.65,0.051,0.364,0.039,17.147,0.7686,0.56055,0.44885,0.09238,0.07032,0.19086,0.35525999999999996,0.11785333333333332,0.5926666666666666,0.007755369165255387,330.453,1206251.42,2162589.99,-5.316395586426472,139.777,54.0829
154,CASP16.M1211TS110_2,1,2,0.44,0.41,0.648,0.05,0.353,0.038,18.01,0.76582,0.54859,0.43329,0.08838,0.06376,0.18134,0.34686333333333336,0.11116,0.5825666666666667,0.007680108698832556,309.539,1227023.16,2206810.03,-0.5614506061383491,127.513,56.5101
155,CASP16.M1211TS110_3,1,2,0.436,0.411,0.644,0.052,0.359,0.033,20.214,0.75553,0.52959,0.41001,0.06603,0.04284,0.15528,0.32654666666666665,0.08805,0.5650433333333333,0.009643128269510727,216.064,1144782.47,2091369.0,-2.7695451545821443,128.255,48.1194
156,CASP16.M1211TS110_4,1,2,0.435,0.41,0.645,0.035,0.371,0.033,20.553,0.75502,0.52583,0.40529,0.05999,0.03879,0.1471,0.32200333333333336,0.08195999999999999,0.5620466666666667,0.007599833521015853,205.39,1091679.29,2018465.25,-3.0360668040927856,92.024,45.9306
157,CASP16.M1211TS110_5,1,2,0.434,0.409,0.645,0.035,0.371,0.031,20.842,0.75362,0.52235,0.40294,0.05787,0.0377,0.14012,0.3191,0.07856333333333333,0.5596366666666667,0.0066430964075394165,193.437,1113314.92,2036546.68,-2.913391268995356,83.841,42.3578
158,CASP16.M1211TS143_1,1,2,0.431,0.398,0.777,0.0,0.095,0.007,24.286,0.92218,0.80034,0.77723,0.28959,0.33241,0.37073,0.58208,0.33091,0.83325,0.012387453642378431,766.029,702218.54,1209937.57,-1.5919459607212454,99.951,21.9546
159,CASP16.M1211TS143_2,1,2,0.431,0.397,0.78,0.0,0.095,0.007,24.306,0.92103,0.80069,0.7783,0.28502,0.32725,0.36531,0.5796000000000001,0.32586000000000004,0.8333400000000001,0.010472717331782634,767.582,633664.33,1083322.91,-1.0807432062543894,92.801,17.5315
160,CASP16.M1211TS143_3,1,2,0.431,0.398,0.778,0.0,0.085,0.007,23.838,0.93152,0.81136,0.79525,0.27062,0.3412,0.34919,0.58319,0.3203366666666667,0.8460433333333333,0.0021373811819822394,641.477,13327.93,21340.4,,10.966,-0.0
161,CASP16.M1211TS143_4,1,2,0.43,0.396,0.777,0.0,0.088,0.007,22.664,0.91359,0.79106,0.76372,0.29338,0.32429,0.39125,0.5795483333333333,0.3363066666666667,0.82279,0.033121120165742465,743.254,1332255.03,2601420.8,-2.804735640545215,50.74,51.6391
162,CASP16.M1211TS143_5,1,2,0.431,0.398,0.779,0.0,0.095,0.007,24.298,0.92073,0.8025,0.78025,0.28283,0.32568,0.36448,0.5794116666666668,0.32433000000000006,0.8344933333333334,0.00859997649868376,759.101,649763.51,1110115.41,-1.5349395228022935,88.028,21.0318
163,CASP16.M1211TS159_3,1,2,0.441,0.399,0.539,0.007,0.215,0.015,14.495,0.90693,0.78184,0.75477,0.29469,0.28739,0.37128,0.5661499999999999,0.31778666666666666,0.8145133333333333,0.02631960607104702,1230.97,3410302.46,7998224.96,-5.000077723585057,15.274,257.062
164,CASP16.M1211TS159_4,1,2,0.433,0.398,0.577,0.02,0.168,0.007,16.802,0.91324,0.79461,0.7653,0.28132,0.29918,0.36445,0.5696833333333333,0.31498333333333334,0.8243833333333334,0.01299748637044331,752.313,1637016.32,3217673.35,-10.0,10.622,98.6312
165,CASP16.M1211TS167_1,1,2,0.428,0.356,0.544,0.056,0.327,0.03,23.922,0.72987,0.50169,0.37522,0.11156,0.05733,0.24923,0.33748333333333336,0.13937333333333332,0.5355933333333334,0.06350834300101268,593.913,5653034.25,11533694.79,-0.005728025153964222,-495.463,267.384
166,CASP16.M1211TS167_2,1,2,0.438,0.398,0.759,0.011,0.212,0.041,21.689,0.90588,0.78019,0.75429,0.26203,0.27278,0.35284,0.5546683333333333,0.29588333333333333,0.8134533333333334,0.016975303612389324,894.309,1838345.09,2992593.15,-1.343588686786173,149.225,59.5819
167,CASP16.M1211TS167_3,1,2,0.409,0.353,0.517,0.0,0.171,0.001,23.835,0.71983,0.50331,0.37019,0.11269,0.05378,0.25327,0.33551166666666665,0.13991333333333333,0.53111,0.06959545343415813,760.894,5952716.79,12504975.67,-0.009040235259124136,-626.467,328.512
168,CASP16.M1211TS167_4,1,2,0.444,0.357,0.558,0.0,0.202,0.028,18.285,0.74816,0.5306,0.40492,0.1454,0.10731,0.28871,0.37085,0.18047333333333335,0.5612266666666667,0.03758957948793977,720.691,2634721.56,6102770.25,-3.0137890551867965,105.121,165.756
169,CASP16.M1211TS167_5,1,2,0.441,0.356,0.572,0.0,0.394,0.031,22.014,0.76303,0.56446,0.45111,0.16855,0.13121,0.29527,0.395605,0.19834333333333332,0.5928666666666667,0.042902051786222736,523.721,2692802.23,5400087.71,-0.8408710382393755,135.889,116.809
170,CASP16.M1211TS183_1,1,1,0.402,0.393,0.449,0.0,0.079,0.0,16.155,0.86659,0.71265,0.66655,0.20115,0.19263,0.32387,0.49390666666666666,0.23921666666666663,0.7485966666666667,0.11590647851116956,154.243,1942360.52,3945591.77,-2.2349795866576976,79.033,101.654
171,CASP16.M1211TS183_2,1,1,0.402,0.393,0.453,0.0,0.079,0.0,16.118,0.86224,0.70402,0.65745,0.19673,0.18448,0.32295,0.48797833333333335,0.23472,0.7412366666666667,0.10975570464506745,154.243,1942360.52,3945591.77,-2.2349795866576976,88.629,101.654
172,CASP16.M1211TS183_3,1,1,0.402,0.393,0.45,0.0,0.079,0.0,16.113,0.86548,0.7073,0.66104,0.20321,0.19364,0.32696,0.49293833333333337,0.24126999999999998,0.7446066666666667,0.11206229627132416,154.243,1942360.52,3945591.77,-2.2349795866576976,90.156,101.654
173,CASP16.M1211TS183_4,1,1,0.402,0.393,0.455,0.0,0.079,0.0,16.281,0.86549,0.70055,0.65406,0.20481,0.19462,0.32873,0.49137666666666663,0.24271999999999996,0.7400333333333333,0.12088387636467815,154.243,1942360.52,3945591.77,-2.2349795866576976,68.345,101.654
174,CASP16.M1211TS183_5,1,1,0.402,0.393,0.456,0.0,0.079,0.0,16.128,0.86325,0.70305,0.65659,0.20029,0.1912,0.32228,0.48944333333333334,0.23792333333333335,0.7409633333333333,0.11298443898558616,154.243,1942360.52,3945591.77,-2.2349795866576976,79.099,101.654
175,CASP16.M1211TS189_1,1,2,0.445,0.4,0.774,0.076,0.243,0.08,19.132,0.90853,0.78607,0.75957,0.30913,0.32954,0.4065,0.5832233333333333,0.34839000000000003,0.8180566666666667,0.025291366554574778,844.138,2350315.03,4968289.52,-3.2063361806868844,119.462,138.582
176,CASP16.M1211TS189_2,1,2,0.44,0.399,0.759,0.0,0.311,0.041,17.784,0.9142,0.78286,0.7556,0.27443,0.27915,0.3584,0.5607733333333333,0.30399333333333334,0.8175533333333332,0.011458133184301644,880.3,1638180.54,3853759.67,-2.157740240219933,61.054,106.009
177,CASP16.M1211TS189_3,1,2,0.449,0.405,0.764,0.0,0.224,0.04,14.356,0.9152,0.78472,0.75935,0.27732,0.29593,0.35865,0.565195,0.3106333333333334,0.8197566666666667,0.009746612398789267,887.748,1292068.98,3031979.79,-2.469704574656678,4.816,94.9146
178,CASP16.M1211TS189_4,1,2,0.43,0.396,0.753,0.0,0.173,0.008,23.632,0.91745,0.79757,0.77426,0.31684,0.29482,0.39943,0.583395,0.33703,0.8297599999999999,0.03753155585463901,901.863,2687059.12,5232902.54,-5.772431744700268,68.789,181.637
179,CASP16.M1211TS189_5,1,2,0.468,0.409,0.764,0.082,0.259,0.074,15.323,0.91362,0.79093,0.76576,0.29878,0.32025,0.3911,0.5800733333333333,0.33671,0.8234366666666667,0.018472319861200504,853.821,1969718.04,3715673.74,-3.2442830521940142,145.345,65.1655
180,CASP16.M1211TS231_1,1,2,0.438,0.399,0.769,0.022,0.25,0.043,21.497,0.88979,0.76832,0.73572,0.24189,0.22676,0.32292,0.5308999999999999,0.26385666666666663,0.7979433333333333,0.014369720396916818,864.109,1838309.86,3134878.01,-1.891448123682355,134.803,78.7996
181,CASP16.M1211TS231_2,1,2,0.437,0.399,0.761,0.022,0.207,0.043,21.514,0.90393,0.77499,0.74991,0.26884,0.2785,0.3651,0.5568783333333334,0.3041466666666666,0.80961,0.021225223484543677,911.827,1968378.6,3546978.51,-1.9507015675602202,165.787,74.8997
182,CASP16.M1211TS231_3,1,2,0.438,0.399,0.764,0.021,0.214,0.043,21.495,0.90419,0.78175,0.75593,0.26545,0.2752,0.36214,0.5574433333333333,0.30093,0.8139566666666666,0.02274120940701323,902.435,1981666.71,3356122.54,-2.111104628248932,170.44,65.5166
183,CASP16.M1211TS231_4,1,2,0.437,0.398,0.762,0.01,0.204,0.043,21.677,0.89752,0.77666,0.74993,0.25399,0.25661,0.35587,0.54843,0.2888233333333334,0.8080366666666666,0.018704812981565056,973.139,2323108.95,4248167.17,-3.0873508635372944,213.732,94.9483
184,CASP16.M1211TS231_5,1,2,0.437,0.4,0.765,0.011,0.233,0.036,19.96,0.90426,0.77552,0.75041,0.24711,0.24707,0.3331,0.5429116666666667,0.27576,0.8100633333333334,0.007972276521456934,897.571,1661987.55,3061129.3,-2.8198056859489316,140.827,74.5432
185,CASP16.M1211TS241_1,1,2,0.437,0.399,0.759,0.022,0.238,0.042,19.82,0.90272,0.77792,0.75438,0.25851,0.27231,0.33828,0.5506866666666667,0.2897,0.8116733333333332,0.0076791581985048655,880.332,1492111.45,2603476.55,-1.8215430160858896,112.749,46.8802
186,CASP16.M1211TS241_2,1,2,0.438,0.398,0.772,0.022,0.238,0.043,21.505,0.90928,0.78662,0.76427,0.27107,0.28925,0.36283,0.5638866666666666,0.30771666666666664,0.8200566666666665,0.017476943652036427,868.732,1612343.42,2844774.06,-0.6614732290291978,179.835,54.9852
187,CASP16.M1211TS241_3,1,2,0.439,0.399,0.768,0.011,0.238,0.043,21.101,0.90284,0.77589,0.7497,0.26303,0.27501,0.35365,0.5533533333333333,0.29723,0.8094766666666665,0.013292505121052046,810.558,1654966.41,3009429.48,-0.30281567831837136,174.583,61.9341
188,CASP16.M1211TS241_4,1,2,0.438,0.399,0.763,0.022,0.245,0.038,21.468,0.90171,0.77891,0.75448,0.25066,0.2655,0.33734,0.5481,0.28450000000000003,0.8117000000000001,0.010938657189996093,895.513,1612687.07,2867921.23,-0.8862985834284429,135.5,66.5939
189,CASP16.M1211TS241_5,1,2,0.438,0.399,0.77,0.011,0.208,0.04,21.239,0.90341,0.77605,0.75142,0.26908,0.29163,0.36475,0.55939,0.30848666666666663,0.8102933333333334,0.012946887528414663,807.543,1426356.59,2542776.51,-1.5645432343992778,106.433,46.1269
190,CASP16.M1211TS262_1,1,2,0.437,0.399,0.754,0.011,0.238,0.043,19.544,0.90326,0.77567,0.74834,0.24612,0.25163,0.33175,0.542795,0.2765,0.80909,0.006593715873009387,917.916,1997163.24,3294303.54,-0.7492907532724459,169.607,82.5995
191,CASP16.M1211TS262_2,1,2,0.438,0.399,0.742,0.0,0.267,0.03,20.321,0.89796,0.77462,0.74931,0.27155,0.27556,0.38715,0.5593583333333334,0.31142000000000003,0.8072966666666667,0.03632049393272609,943.443,3776313.2,6152725.56,-0.9676751762072623,290.944,125.698
192,CASP16.M1211TS262_3,1,2,0.436,0.399,0.753,0.011,0.226,0.044,19.421,0.90587,0.77893,0.75471,0.24942,0.26481,0.33504,0.54813,0.28309,0.8131700000000001,0.006809432167239038,923.638,1839182.38,3000304.91,-0.37193020490683,193.865,59.471
193,CASP16.M1211TS262_4,1,2,0.438,0.399,0.738,0.0,0.262,0.033,20.128,0.89974,0.77095,0.74462,0.27384,0.27297,0.39412,0.5593733333333333,0.31364333333333333,0.8051033333333333,0.042819036011496794,977.014,4222649.12,6984169.34,-4.091345462070722,258.394,155.041
194,CASP16.M1211TS262_5,1,2,0.438,0.399,0.757,0.022,0.252,0.044,19.478,0.90403,0.77647,0.75128,0.25281,0.25646,0.33943,0.5467466666666666,0.2829,0.8105933333333333,0.011432598944702478,926.502,2161637.53,3564149.52,-0.7671964374114076,186.605,82.6428
195,CASP16.M1211TS267_1,1,2,0.441,0.399,0.634,0.015,0.37,0.04,19.703,0.88667,0.76631,0.73003,0.11411,0.09763,0.20296,0.46628499999999995,0.13823333333333335,0.7943366666666666,0.026781939200736814,295.66,1759998.31,3146650.82,-0.540446088482607,195.111,65.9292
196,CASP16.M1211TS267_2,1,2,0.443,0.404,0.639,0.0,0.425,0.032,19.946,0.88368,0.76483,0.72809,0.11183,0.09229,0.20577,0.46441499999999997,0.13663,0.7921999999999999,0.028343287559982853,306.613,2253595.96,3785716.5,-0.5341222137707542,182.238,71.5672
197,CASP16.M1211TS267_3,1,2,0.446,0.401,0.64,0.033,0.227,0.019,20.117,0.88288,0.75404,0.72309,0.08568,0.06133,0.17574,0.4471266666666667,0.10758333333333332,0.78667,0.03081136135460838,280.497,1039172.07,2341870.99,-5.050795604908689,126.913,49.2719
198,CASP16.M1211TS267_4,1,2,0.426,0.4,0.637,0.0,0.141,0.016,21.548,0.88706,0.76109,0.73093,0.12713,0.12547,0.20178,0.47224333333333335,0.15146,0.7930266666666667,0.008584878409772578,191.801,524532.6,1007118.1,-0.6702987482092373,68.73,13.9653
199,CASP16.M1211TS267_5,1,2,0.461,0.406,0.629,0.044,0.316,0.026,21.883,0.88552,0.75898,0.72209,0.11371,0.09005,0.19583,0.46103,0.13319666666666666,0.7888633333333334,0.028243020080117275,354.311,2111030.67,3539327.56,-3.8241069724155716,158.601,89.2471
200,CASP16.M1211TS272_1,1,2,0.428,0.396,0.729,0.0,0.104,0.006,23.518,0.90134,0.78533,0.76074,0.26985,0.25049,0.38965,0.5595666666666665,0.30332999999999993,0.8158033333333332,0.03571473385673017,836.327,3128879.53,6741432.81,-6.5133765764506695,98.448,161.302
201,CASP16.M1211TS272_2,1,2,0.428,0.396,0.686,0.0,0.131,0.007,23.076,0.89136,0.76042,0.72475,0.2637,0.18662,0.36935,0.5327,0.2732233333333334,0.7921766666666666,0.058510110300267114,1258.4,5735824.28,11742528.97,-6.114708739655289,-314.467,364.568
202,CASP16.M1211TS272_3,1,2,0.437,0.399,0.769,0.022,0.238,0.043,21.403,0.89989,0.77783,0.75334,0.25169,0.26974,0.33035,0.54714,0.28392666666666666,0.8103533333333334,0.009286280238529798,818.087,1568796.08,2649191.21,-2.280021123029786,119.355,55.5789
203,CASP16.M1211TS272_4,1,2,0.428,0.396,0.729,0.0,0.104,0.006,23.518,0.90134,0.78533,0.76074,0.26985,0.25049,0.38965,0.5595666666666665,0.30332999999999993,0.8158033333333332,0.03571473385673017,836.327,3128879.53,6741432.81,-6.5133765764506695,106.214,161.302
204,CASP16.M1211TS272_5,1,2,0.429,0.397,0.712,0.0,0.099,0.007,22.605,0.9025,0.77648,0.74519,0.27676,0.25105,0.38855,0.556755,0.3054533333333333,0.8080566666666668,0.0555699674398511,853.593,3707654.65,7566325.22,-4.491373391034274,21.216,242.551
205,CASP16.M1211TS286_1,1,2,0.426,0.39,0.69,0.0,0.098,0.007,22.542,0.90098,0.78069,0.75946,0.26278,0.30978,0.37269,0.5643966666666667,0.3150833333333333,0.81371,0.016366065158700583,698.614,1231050.74,2018492.24,-0.8722814467908532,61.067,57.6608
206,CASP16.M1211TS286_2,1,2,0.442,0.381,0.657,0.0,0.175,0.047,18.052,0.90292,0.78665,0.76376,0.26909,0.30482,0.3703,0.5662566666666666,0.31473666666666666,0.8177766666666666,0.008169449004923023,689.322,1221373.84,2302025.77,-0.6342682576209784,144.867,49.0209
207,CASP16.M1211TS286_3,1,2,0.426,0.387,0.685,0.0,0.107,0.007,24.95,0.90114,0.78163,0.75998,0.26526,0.27587,0.37196,0.5593066666666666,0.3043633333333333,0.81425,0.021491742819671346,755.574,2064225.63,3151981.51,-3.3462373100664387,193.973,84.7335
208,CASP16.M1211TS286_4,1,2,0.437,0.385,0.681,0.0,0.172,0.028,14.654,0.90358,0.78177,0.75768,0.24206,0.26091,0.33261,0.546435,0.27852666666666664,0.8143433333333334,0.007826536194170331,665.988,612272.99,1197128.59,-0.763776274435733,91.275,16.372
209,CASP16.M1211TS286_5,1,2,0.483,0.421,0.695,0.134,0.298,0.148,15.837,0.90133,0.76965,0.7437,0.24873,0.24683,0.33325,0.5405816666666666,0.27626999999999996,0.8048933333333332,0.011869787395698949,807.444,1654674.7,2605643.14,-2.7338116891408344,125.272,64.7312
210,CASP16.M1211TS294_1,1,2,0.473,0.421,0.767,0.0,0.051,0.001,23.372,0.87935,0.76098,0.72594,0.16842,0.13208,0.2737,0.49007833333333334,0.19140000000000001,0.7887566666666667,0.06948351414466741,286.786,2688302.22,4733639.93,-2.598257525438428,173.004,167.527
211,CASP16.M1211TS294_2,1,2,0.429,0.398,0.742,0.0,0.086,0.007,22.632,0.90796,0.79416,0.76419,0.30459,0.30794,0.43012,0.5848266666666666,0.34755,0.8221033333333333,0.08018338539986872,846.601,2361715.46,4515691.35,-3.166025028768382,9.342,143.777
212,CASP16.M1211TS294_3,1,2,0.438,0.398,0.761,0.022,0.24,0.043,21.187,0.90523,0.78243,0.75453,0.25722,0.24893,0.33917,0.5479183333333334,0.2817733333333334,0.8140633333333334,0.01972956900026475,939.944,1980163.33,3355827.72,-0.5174123414833214,140.456,74.7768
213,CASP16.M1211TS294_4,1,2,0.43,0.403,0.755,0.0,0.028,0.0,24.239,0.88232,0.76876,0.73538,0.14574,0.11549,0.25093,0.48310333333333333,0.17071999999999998,0.7954866666666667,0.06645281498495023,297.21,2779693.53,4545514.22,-3.765136294205468,205.417,140.957
214,CASP16.M1211TS294_5,1,2,0.438,0.398,0.758,0.023,0.24,0.043,21.904,0.90497,0.78445,0.7608,0.25994,0.26803,0.3468,0.554165,0.29159,0.8167400000000001,0.013813053924241103,853.564,1504550.16,2677996.51,-2.4467168137762183,122.423,54.8476
215,CASP16.M1211TS304_1,1,2,0.437,0.399,0.759,0.022,0.238,0.042,19.82,0.90272,0.77792,0.75438,0.25851,0.27231,0.33828,0.5506866666666667,0.2897,0.8116733333333332,0.0076791581985048655,880.332,1492111.45,2603476.55,-1.8215430160858896,117.147,46.8802
216,CASP16.M1211TS304_2,1,2,0.438,0.398,0.772,0.022,0.238,0.043,21.505,0.90928,0.78662,0.76427,0.27107,0.28925,0.36283,0.5638866666666666,0.30771666666666664,0.8200566666666665,0.017476943652036427,868.732,1612343.42,2844774.06,-0.6614732290291978,185.857,54.9852
217,CASP16.M1211TS304_3,1,2,0.439,0.399,0.768,0.011,0.238,0.043,21.101,0.90284,0.77589,0.7497,0.26303,0.27501,0.35365,0.5533533333333333,0.29723,0.8094766666666665,0.013292505121052046,810.558,1654966.41,3009429.48,-0.30281567831837136,133.631,61.9341
218,CASP16.M1211TS304_4,1,2,0.438,0.399,0.763,0.022,0.245,0.038,21.468,0.90171,0.77891,0.75448,0.25066,0.2655,0.33734,0.5481,0.28450000000000003,0.8117000000000001,0.010938657189996093,895.513,1612687.07,2867921.23,-0.8862985834284429,105.812,66.5939
219,CASP16.M1211TS304_5,1,2,0.438,0.399,0.77,0.011,0.208,0.04,21.239,0.90341,0.77605,0.75142,0.26908,0.29163,0.36475,0.55939,0.30848666666666663,0.8102933333333334,0.012946887528414663,807.543,1426356.59,2542776.51,-1.5645432343992778,109.78,46.1269
220,CASP16.M1211TS317_1,1,1,0.402,0.393,0.396,0.0,0.073,0.0,20.37,0.86977,0.70439,0.66048,0.20198,0.19159,0.3334,0.4936016666666666,0.2423233333333333,0.7448799999999999,0.12243345859460532,199.932,2182978.2,4487236.03,-5.085158292024255,86.021,121.799
221,CASP16.M1211TS317_2,1,1,0.402,0.393,0.412,0.0,0.072,0.0,21.428,0.86122,0.69487,0.65035,0.17177,0.15098,0.31326,0.4737416666666666,0.21200333333333332,0.7354799999999999,0.11518834601156414,200.008,2232140.12,4605421.59,-4.827391680768746,101.855,121.799
222,CASP16.M1211TS317_3,1,1,0.402,0.393,0.41,0.0,0.072,0.0,20.431,0.86082,0.69352,0.64984,0.17624,0.15353,0.31799,0.4753233333333333,0.21592,0.7347266666666666,0.13919613687321547,206.139,2313164.07,4596441.11,-5.247860238820151,166.071,121.275
223,CASP16.M1211TS317_4,1,1,0.402,0.393,0.417,0.0,0.075,0.0,19.935,0.86635,0.70829,0.66396,0.20652,0.20324,0.33557,0.49732166666666666,0.24844333333333335,0.7462,0.10907528433017433,180.16,2133111.44,4303344.02,-0.75040833070868,94.735,118.304
224,CASP16.M1211TS317_5,1,1,0.403,0.393,0.432,0.0,0.073,0.0,21.308,0.87186,0.69833,0.65672,0.18761,0.17041,0.32512,0.4850083333333334,0.22771333333333335,0.7423033333333334,0.1380418013781309,187.159,2169713.75,4471248.38,-4.95452780766809,116.707,121.275
225,CASP16.M1211TS369_1,1,2,0.444,0.397,0.446,0.0,0.143,0.011,18.771,0.78538,0.61421,0.51657,0.17223,0.09252,0.30264,0.413925,0.18913000000000002,0.63872,0.07628514193347655,2846.57,11878812.33,26151865.68,-0.00023588374070311505,-5793.459,1021.32
226,CASP16.M1211TS369_2,1,2,0.438,0.397,0.759,0.021,0.229,0.044,21.445,0.90466,0.77673,0.75256,0.2494,0.26256,0.33504,0.5468249999999999,0.2823333333333333,0.8113166666666666,0.0074336945101094905,866.176,1696752.68,2979347.48,-1.9073968806171713,116.229,63.1621
